iter	Passed	Remaining
9221	228595	1010809
9222	228626	1010808
9223	228653	1010794
9224	228685	1010802
9225	228733	1010878
9226	228780	1010953
9227	228796	1010890
9228	228813	1010831
9229	228845	1010835
9230	228861	1010772
9231	228877	1010711
9232	228893	1010644
9233	228939	1010713
9234	228955	1010651
9235	228971	1010590
9236	228988	1010527
9237	229016	1010518
9238	229047	1010520
9239	229078	1010524
9240	229110	1010530
9241	229143	1010541
9242	229162	1010489
9243	229205	1010547
9244	229222	1010486
9245	229268	1010558
9246	229285	1010497
9247	229317	1010504
9248	229333	1010440
9249	229360	1010426
9250	229408	1010503
9251	229471	1010644
9252	229503	1010653
9253	229532	1010648
9254	229549	1010586
9255	229581	1010595
9256	229598	1010533
9257	229614	1010472
9258	229632	1010415
9259	229657	1010395
9260	229703	1010463
9261	229720	1010403
9262	229737	1010342
9263	229767	1010341
9264	229783	1010280
9265	229801	1010225
9266	229829	1010211
9267	229845	1010148
9268	229889	1010208
9269	229905	1010145
9270	229952	1010218
9271	229984	1010223
9272	230001	1010165
9273	230031	1010165
9274	230048	1010104
9275	230065	1010044
9276	230081	1009984
9277	230099	1009926
9278	230128	1009923
9279	230161	1009932
9280	230190	1009927
9281	230207	1009866
9282	230224	1009807
9283	230241	1009747
9284	230259	1009693
9285	230275	1009633
9286	230294	1009578
9287	230311	1009520
9288	230328	1009461
9289	230345	1009402
9290	230362	1009344
9291	230391	1009339
9292	230422	1009342
9293	230485	1009485
9294	230502	1009425
9295	230519	1009363
9296	230583	1009511
9297	230599	1009450
9298	230616	1009391
9299	230632	1009328
9300	230648	1009264
9301	230679	1009264
9302	230695	1009205
9303	230712	1009144
9304	230736	1009114
9305	230753	1009058
9306	230785	1009064
9307	230846	1009198
9308	230870	1009169
9309	230887	1009108
9310	230904	1009050
9311	230927	1009018
9312	230972	1009083
9313	230989	1009024
9314	231018	1009015
9315	231035	1008958
9316	231052	1008900
9317	231087	1008919
9318	231105	1008862
9319	231121	1008801
9320	231156	1008818
9321	231182	1008799
9322	231199	1008743
9323	231217	1008685
9324	231237	1008639
9325	231284	1008713
9326	231300	1008651
9327	231346	1008717
9328	231376	1008717
9329	231393	1008658
9330	231455	1008796
9331	231472	1008735
9332	231503	1008737
9333	231558	1008846
9334	231574	1008782
9335	231629	1008889
9336	231661	1008894
9337	231678	1008835
9338	231695	1008777
9339	231723	1008768
9340	231740	1008706
9341	231785	1008770
9342	231832	1008842
9343	231849	1008782
9344	231879	1008781
9345	231896	1008721
9346	231914	1008666
9347	231930	1008605
9348	231988	1008724
9349	232005	1008667
9350	232022	1008607
9351	232039	1008549
9352	232056	1008488
9353	232072	1008425
9354	232096	1008399
9355	232113	1008338
9356	232142	1008332
9357	232191	1008413
9358	232208	1008355
9359	232225	1008295
9360	232242	1008235
9361	232259	1008178
9362	232276	1008117
9363	232292	1008056
9364	232309	1007995
9365	232330	1007954
9366	232347	1007897
9367	232378	1007899
9368	232440	1008037
9369	232457	1007979
9370	232486	1007972
9371	232518	1007977
9372	232581	1008119
9373	232599	1008061
9374	232615	1008002
9375	232647	1008008
9376	232664	1007949
9377	232682	1007892
9378	232698	1007832
9379	232739	1007878
9380	232756	1007817
9381	232775	1007765
9382	232791	1007705
9383	232808	1007646
9384	232835	1007632
9385	232852	1007571
9386	232881	1007566
9387	232898	1007507
9388	232929	1007508
9389	232947	1007453
9390	232963	1007392
9391	232980	1007332
9392	232999	1007281
9393	233016	1007222
9394	233032	1007161
9395	233050	1007106
9396	233067	1007047
9397	233084	1006990
9398	233110	1006971
9399	233136	1006952
9400	233154	1006895
9401	233179	1006872
9402	233209	1006872
9403	233226	1006811
9404	233256	1006811
9405	233273	1006751
9406	233290	1006693
9407	233319	1006688
9408	233352	1006694
9409	233414	1006834
9410	233431	1006774
9411	233448	1006715
9412	233465	1006655
9413	233489	1006630
9414	233520	1006632
9415	233566	1006698
9416	233583	1006637
9417	233600	1006580
9418	233618	1006526
9419	233634	1006464
9420	233651	1006405
9421	233670	1006354
9422	233687	1006297
9423	233704	1006237
9424	233753	1006318
9425	233774	1006277
9426	233791	1006217
9427	233807	1006157
9428	233824	1006097
9429	233840	1006036
9430	233868	1006023
9431	233885	1005965
9432	233915	1005961
9433	233931	1005898
9434	233955	1005870
9435	233972	1005811
9436	233988	1005752
9437	234005	1005692
9438	234022	1005633
9439	234085	1005772
9440	234101	1005711
9441	234118	1005654
9442	234167	1005733
9443	234185	1005679
9444	234231	1005744
9445	234278	1005813
9446	234309	1005814
9447	234341	1005821
9448	234357	1005761
9449	234374	1005701
9450	234391	1005642
9451	234407	1005582
9452	234423	1005520
9453	234451	1005507
9454	234498	1005579
9455	234516	1005523
9456	234543	1005510
9457	234562	1005460
9458	234580	1005406
9459	234598	1005351
9460	234615	1005293
9461	234632	1005233
9462	234670	1005267
9463	234732	1005402
9464	234768	1005422
9465	234786	1005370
9466	234827	1005414
9467	234844	1005354
9468	234873	1005349
9469	234903	1005347
9470	234966	1005485
9471	234997	1005487
9472	235014	1005427
9473	235030	1005368
9474	235047	1005306
9475	235063	1005245
9476	235079	1005185
9477	235096	1005126
9478	235138	1005173
9479	235169	1005176
9480	235186	1005116
9481	235205	1005066
9482	235221	1005006
9483	235238	1004947
9484	235255	1004888
9485	235273	1004835
9486	235319	1004901
9487	235342	1004869
9488	235363	1004826
9489	235396	1004839
9490	235414	1004784
9491	235431	1004727
9492	235448	1004668
9493	235465	1004611
9494	235483	1004556
9495	235500	1004499
9496	235522	1004459
9497	235546	1004433
9498	235594	1004507
9499	235633	1004542
9500	235650	1004483
9501	235689	1004519
9502	235705	1004459
9503	235750	1004518
9504	235766	1004458
9505	235783	1004399
9506	235800	1004341
9507	235826	1004321
9508	235844	1004267
9509	235860	1004205
9510	235877	1004146
9511	235895	1004093
9512	235923	1004081
9513	235954	1004084
9514	235976	1004048
9515	235995	1003996
9516	236012	1003938
9517	236028	1003879
9518	236045	1003820
9519	236062	1003760
9520	236079	1003702
9521	236095	1003643
9522	236125	1003639
9523	236147	1003602
9524	236171	1003573
9525	236188	1003518
9526	236217	1003510
9527	236234	1003450
9528	236250	1003390
9529	236268	1003335
9530	236289	1003292
9531	236305	1003233
9532	236322	1003175
9533	236339	1003116
9534	236355	1003056
9535	236372	1002996
9536	236390	1002941
9537	236406	1002879
9538	236422	1002818
9539	236454	1002826
9540	236484	1002820
9541	236500	1002762
9542	236517	1002703
9543	236534	1002644
9544	236551	1002586
9545	236567	1002525
9546	236585	1002470
9547	236626	1002514
9548	236643	1002455
9549	236704	1002584
9550	236720	1002525
9551	236751	1002525
9552	236768	1002468
9553	236785	1002408
9554	236812	1002396
9555	236829	1002336
9556	236845	1002275
9557	236864	1002224
9558	236881	1002167
9559	236927	1002233
9560	236945	1002179
9561	236962	1002122
9562	236985	1002089
9563	237016	1002092
9564	237033	1002035
9565	237050	1001974
9566	237066	1001912
9567	237082	1001850
9568	237098	1001790
9569	237115	1001733
9570	237175	1001857
9571	237192	1001800
9572	237239	1001869
9573	237270	1001870
9574	237288	1001815
9575	237332	1001873
9576	237349	1001814
9577	237366	1001757
9578	237383	1001697
9579	237399	1001637
9580	237415	1001577
9581	237433	1001523
9582	237450	1001465
9583	237467	1001407
9584	237483	1001346
9585	237504	1001302
9586	237558	1001402
9587	237576	1001348
9588	237593	1001290
9589	237611	1001238
9590	237628	1001181
9591	237673	1001242
9592	237689	1001181
9593	237707	1001124
9594	237724	1001069
9595	237754	1001066
9596	237773	1001018
9597	237792	1000966
9598	237808	1000905
9599	237829	1000867
9600	237862	1000876
9601	237893	1000876
9602	237910	1000820
9603	237927	1000760
9604	237943	1000702
9605	237961	1000646
9606	237984	1000614
9607	238001	1000555
9608	238017	1000496
9609	238035	1000441
9610	238077	1000490
9611	238094	1000431
9612	238110	1000372
9613	238127	1000315
9614	238145	1000261
9615	238162	1000202
9616	238178	1000143
9617	238234	1000246
9618	238250	1000187
9619	238298	1000258
9620	238314	1000198
9621	238335	1000156
9622	238352	1000097
9623	238368	1000039
9624	238385	999980
9625	238405	999934
9626	238422	999877
9627	238439	999819
9628	238466	999807
9629	238499	999814
9630	238515	999755
9631	238533	999699
9632	238549	999640
9633	238566	999583
9634	238591	999559
9635	238609	999505
9636	238640	999505
9637	238656	999446
9638	238687	999447
9639	238703	999387
9640	238751	999458
9641	238783	999464
9642	238801	999410
9643	238831	999406
9644	238861	999406
9645	238878	999347
9646	238897	999298
9647	238925	999285
9648	238941	999226
9649	238958	999168
9650	238996	999197
9651	239013	999141
9652	239029	999081
9653	239045	999020
9654	239062	998962
9655	239078	998901
9656	239096	998846
9657	239113	998789
9658	239129	998729
9659	239146	998672
9660	239171	998649
9661	239197	998629
9662	239213	998567
9663	239261	998639
9664	239278	998580
9665	239320	998630
9666	239336	998569
9667	239353	998510
9668	239371	998459
9669	239388	998402
9670	239405	998345
9671	239422	998286
9672	239439	998227
9673	239461	998194
9674	239509	998264
9675	239587	998464
9676	239604	998403
9677	239620	998343
9678	239666	998409
9679	239683	998352
9680	239728	998412
9681	239746	998359
9682	239763	998298
9683	239788	998278
9684	239821	998285
9685	239837	998225
9686	239853	998164
9687	239899	998227
9688	239968	998388
9689	239985	998329
9690	240001	998268
9691	240031	998264
9692	240048	998206
9693	240069	998170
9694	240102	998176
9695	240141	998211
9696	240164	998181
9697	240195	998181
9698	240242	998246
9699	240261	998201
9700	240290	998192
9701	240321	998192
9702	240353	998197
9703	240369	998139
9704	240386	998078
9705	240431	998140
9706	240448	998081
9707	240464	998021
9708	240481	997963
9709	240506	997941
9710	240522	997881
9711	240578	997982
9712	240594	997924
9713	240611	997865
9714	240628	997808
9715	240645	997752
9716	240662	997695
9717	240689	997680
9718	240706	997622
9719	240722	997561
9720	240738	997501
9721	240776	997532
9722	240838	997661
9723	240894	997764
9724	240911	997706
9725	240927	997645
9726	240964	997674
9727	240981	997614
9728	240998	997559
9729	241025	997544
9730	241042	997488
9731	241059	997429
9732	241090	997429
9733	241107	997372
9734	241129	997336
9735	241145	997275
9736	241162	997218
9737	241178	997158
9738	241195	997100
9739	241211	997041
9740	241233	997002
9741	241251	996950
9742	241267	996890
9743	241291	996864
9744	241310	996813
9745	241327	996757
9746	241356	996749
9747	241387	996751
9748	241403	996691
9749	241433	996688
9750	241450	996629
9751	241481	996630
9752	241501	996584
9753	241517	996526
9754	241533	996466
9755	241549	996405
9756	241565	996343
9757	241606	996386
9758	241653	996450
9759	241684	996452
9760	241715	996455
9761	241732	996398
9762	241792	996519
9763	241824	996521
9764	241888	996658
9765	241917	996651
9766	241933	996591
9767	241980	996656
9768	241997	996601
9769	242020	996568
9770	242037	996510
9771	242075	996542
9772	242092	996486
9773	242157	996626
9774	242174	996571
9775	242191	996514
9776	242224	996520
9777	242241	996463
9778	242257	996404
9779	242273	996345
9780	242292	996294
9781	242309	996239
9782	242357	996308
9783	242405	996378
9784	242435	996378
9785	242459	996350
9786	242506	996413
9787	242522	996354
9788	242538	996294
9789	242555	996234
9790	242606	996320
9791	242623	996263
9792	242640	996205
9793	242658	996154
9794	242675	996097
9795	242702	996081
9796	242719	996025
9797	242736	995965
9798	242765	995960
9799	242782	995903
9800	242798	995843
9801	242830	995847
9802	242876	995910
9803	242906	995907
9804	242923	995850
9805	242968	995908
9806	242985	995849
9807	243001	995791
9808	243032	995789
9809	243048	995731
9810	243065	995673
9811	243081	995615
9812	243128	995679
9813	243167	995713
9814	243184	995654
9815	243206	995621
9816	243238	995626
9817	243267	995617
9818	243285	995564
9819	243301	995505
9820	243318	995447
9821	243334	995388
9822	243362	995375
9823	243379	995317
9824	243395	995258
9825	243439	995312
9826	243470	995313
9827	243508	995343
9828	243525	995285
9829	243542	995227
9830	243558	995170
9831	243587	995160
9832	243603	995101
9833	243620	995045
9834	243638	994989
9835	243655	994933
9836	243671	994873
9837	243687	994813
9838	243706	994763
9839	243722	994705
9840	243752	994701
9841	243769	994646
9842	243798	994637
9843	243814	994578
9844	243835	994538
9845	243852	994481
9846	243874	994444
9847	243904	994441
9848	243921	994384
9849	243938	994326
9850	243985	994392
9851	244003	994340
9852	244019	994281
9853	244037	994227
9854	244054	994173
9855	244089	994188
9856	244108	994141
9857	244125	994084
9858	244141	994025
9859	244158	993968
9860	244176	993913
9861	244193	993858
9862	244210	993801
9863	244226	993743
9864	244245	993693
9865	244262	993636
9866	244280	993585
9867	244296	993525
9868	244327	993525
9869	244343	993466
9870	244378	993484
9871	244409	993484
9872	244426	993426
9873	244458	993429
9874	244476	993379
9875	244492	993320
9876	244517	993295
9877	244565	993364
9878	244582	993307
9879	244598	993247
9880	244626	993234
9881	244642	993176
9882	244659	993119
9883	244689	993118
9884	244720	993118
9885	244738	993063
9886	244755	993007
9887	244771	992946
9888	244815	993002
9889	244854	993036
9890	244879	993009
9891	244895	992952
9892	244913	992897
9893	244929	992839
9894	244980	992920
9895	244997	992863
9896	245013	992803
9897	245033	992761
9898	245050	992703
9899	245067	992647
9900	245097	992643
9901	245114	992586
9902	245130	992529
9903	245174	992579
9904	245190	992520
9905	245220	992517
9906	245237	992458
9907	245270	992467
9908	245286	992410
9909	245304	992355
9910	245321	992299
9911	245344	992269
9912	245391	992334
9913	245416	992309
9914	245433	992254
9915	245451	992200
9916	245483	992207
9917	245500	992150
9918	245539	992182
9919	245555	992123
9920	245604	992195
9921	245622	992144
9922	245649	992128
9923	245667	992075
9924	245683	992016
9925	245700	991960
9926	245728	991950
9927	245744	991889
9928	245807	992018
9929	245824	991961
9930	245869	992019
9931	245885	991961
9932	245908	991925
9933	245925	991871
9934	245942	991813
9935	245958	991757
9936	245986	991744
9937	246004	991692
9938	246021	991634
9939	246037	991577
9940	246054	991519
9941	246071	991462
9942	246088	991407
9943	246106	991354
9944	246135	991348
9945	246152	991291
9946	246181	991284
9947	246213	991290
9948	246262	991362
9949	246279	991304
9950	246309	991301
9951	246325	991243
9952	246342	991187
9953	246359	991131
9954	246379	991085
9955	246396	991031
9956	246413	990973
9957	246429	990916
9958	246447	990862
9959	246487	990901
9960	246504	990844
9961	246522	990790
9962	246538	990733
9963	246556	990681
9964	246573	990625
9965	246592	990575
9966	246608	990518
9967	246669	990636
9968	246686	990580
9969	246717	990581
9970	246733	990522
9971	246750	990467
9972	246769	990416
9973	246796	990401
9974	246820	990374
9975	246838	990321
9976	246860	990285
9977	246876	990227
9978	246893	990172
9979	246911	990119
9980	246928	990065
9981	246953	990041
9982	247000	990103
9983	247016	990045
9984	247048	990047
9985	247065	989992
9986	247082	989937
9987	247098	989880
9988	247116	989825
9989	247133	989771
9990	247149	989713
9991	247167	989658
9992	247183	989600
9993	247200	989543
9994	247220	989498
9995	247251	989500
9996	247269	989450
9997	247286	989394
9998	247303	989335
9999	247320	989280
10000	247337	989225
10001	247354	989169
10002	247371	989116
10003	247388	989060
10004	247411	989028
10005	247441	989023
10006	247472	989023
10007	247518	989085
10008	247535	989029
10009	247552	988974
10010	247602	989048
10011	247619	988993
10012	247636	988938
10013	247658	988903
10014	247676	988850
10015	247692	988793
10016	247709	988736
10017	247726	988679
10018	247750	988652
10019	247767	988595
10020	247793	988578
10021	247813	988532
10022	247829	988475
10023	247876	988537
10024	247905	988532
10025	247922	988475
10026	247939	988419
10027	247982	988467
10028	247999	988412
10029	248016	988355
10030	248033	988299
10031	248048	988239
10032	248065	988183
10033	248082	988127
10034	248099	988070
10035	248125	988052
10036	248143	988001
10037	248196	988089
10038	248214	988034
10039	248230	987978
10040	248250	987932
10041	248281	987935
10042	248298	987876
10043	248315	987822
10044	248342	987806
10045	248358	987748
10046	248416	987854
10047	248433	987800
10048	248458	987775
10049	248474	987718
10050	248511	987742
10051	248528	987686
10052	248546	987635
10053	248564	987580
10054	248583	987535
10055	248600	987481
10056	248618	987427
10057	248677	987538
10058	248693	987479
10059	248709	987422
10060	248733	987392
10061	248750	987338
10062	248767	987281
10063	248792	987258
10064	248815	987228
10065	248839	987200
10066	248856	987144
10067	248902	987204
10068	248919	987150
10069	248965	987210
10070	248997	987213
10071	249059	987334
10072	249076	987280
10073	249093	987224
10074	249123	987220
10075	249140	987164
10076	249156	987108
10077	249186	987103
10078	249203	987048
10079	249220	986992
10080	249237	986937
10081	249256	986887
10082	249277	986850
10083	249324	986913
10084	249341	986856
10085	249358	986801
10086	249374	986745
10087	249405	986744
10088	249422	986687
10089	249438	986630
10090	249456	986579
10091	249496	986614
10092	249513	986560
10093	249560	986621
10094	249580	986576
10095	249597	986522
10096	249614	986466
10097	249631	986411
10098	249648	986356
10099	249678	986355
10100	249696	986300
10101	249713	986245
10102	249729	986189
10103	249746	986134
10104	249781	986149
10105	249798	986094
10106	249815	986038
10107	249860	986094
10108	249877	986039
10109	249895	985987
10110	249924	985981
10111	249942	985927
10112	249957	985865
10113	249974	985809
10114	249991	985753
10115	250007	985695
10116	250067	985809
10117	250083	985752
10118	250113	985749
10119	250159	985806
10120	250176	985751
10121	250194	985698
10122	250210	985641
10123	250227	985584
10124	250254	985569
10125	250308	985659
10126	250342	985674
10127	250359	985618
10128	250408	985689
10129	250425	985633
10130	250442	985577
10131	250459	985521
10132	250475	985464
10133	250523	985532
10134	250540	985474
10135	250563	985443
10136	250579	985386
10137	250597	985332
10138	250614	985280
10139	250647	985285
10140	250674	985272
10141	250691	985217
10142	250708	985161
10143	250725	985105
10144	250776	985183
10145	250793	985129
10146	250811	985076
10147	250828	985023
10148	250844	984964
10149	250861	984910
10150	250893	984915
10151	250941	984980
10152	250960	984931
10153	250987	984917
10154	251003	984859
10155	251020	984802
10156	251050	984799
10157	251096	984859
10158	251113	984804
10159	251131	984750
10160	251149	984702
10161	251166	984647
10162	251183	984590
10163	251201	984537
10164	251217	984482
10165	251234	984426
10166	251251	984369
10167	251269	984321
10168	251300	984319
10169	251347	984383
10170	251410	984506
10171	251442	984509
10172	251459	984457
10173	251475	984398
10174	251503	984384
10175	251520	984330
10176	251545	984308
10177	251562	984253
10178	251580	984199
10179	251596	984143
10180	251613	984086
10181	251661	984153
10182	251708	984215
10183	251747	984248
10184	251764	984191
10185	251781	984136
10186	251797	984080
10187	251815	984027
10188	251832	983971
10189	251848	983912
10190	251898	983988
10191	251914	983930
10192	251931	983874
10193	251947	983817
10194	251992	983871
10195	252009	983814
10196	252026	983759
10197	252044	983708
10198	252096	983792
10199	252132	983812
10200	252149	983756
10201	252166	983699
10202	252182	983642
10203	252198	983585
10204	252215	983529
10205	252255	983562
10206	252316	983681
10207	252333	983624
10208	252350	983570
10209	252367	983514
10210	252384	983460
10211	252400	983403
10212	252417	983349
10213	252474	983448
10214	252510	983466
10215	252526	983411
10216	252543	983353
10217	252559	983296
10218	252611	983379
10219	252628	983323
10220	252645	983270
10221	252691	983327
10222	252708	983269
10223	252724	983214
10224	252755	983213
10225	252772	983159
10226	252804	983160
10227	252851	983221
10228	252867	983163
10229	252884	983108
10230	252900	983052
10231	252917	982996
10232	252934	982941
10233	252950	982884
10234	252967	982829
10235	253000	982836
10236	253017	982782
10237	253034	982726
10238	253050	982669
10239	253067	982613
10240	253098	982614
10241	253116	982560
10242	253132	982505
10243	253180	982569
10244	253209	982562
10245	253226	982505
10246	253243	982451
10247	253274	982450
10248	253291	982397
10249	253307	982340
10250	253325	982286
10251	253350	982265
10252	253367	982210
10253	253385	982159
10254	253428	982206
10255	253445	982151
10256	253490	982204
10257	253507	982149
10258	253532	982125
10259	253550	982074
10260	253567	982019
10261	253614	982083
10262	253631	982026
10263	253649	981976
10264	253666	981921
10265	253715	981990
10266	253754	982022
10267	253771	981966
10268	253787	981910
10269	253804	981856
10270	253822	981805
10271	253839	981749
10272	253856	981693
10273	253873	981640
10274	253890	981586
10275	253909	981540
10276	253927	981488
10277	253973	981546
10278	253990	981493
10279	254007	981437
10280	254024	981381
10281	254064	981418
10282	254095	981418
10283	254156	981534
10284	254174	981481
10285	254191	981426
10286	254236	981480
10287	254253	981425
10288	254270	981371
10289	254300	981368
10290	254332	981369
10291	254347	981309
10292	254392	981364
10293	254424	981365
10294	254441	981311
10295	254471	981307
10296	254495	981279
10297	254536	981317
10298	254552	981260
10299	254583	981260
10300	254600	981204
10301	254617	981148
10302	254645	981136
10303	254693	981203
10304	254717	981173
10305	254733	981116
10306	254750	981061
10307	254774	981036
10308	254802	981024
10309	254819	980967
10310	254836	980915
10311	254852	980855
10312	254880	980844
10313	254896	980787
10314	254913	980731
10315	254929	980673
10316	254946	980619
10317	254963	980563
10318	254990	980547
10319	255006	980490
10320	255038	980493
10321	255055	980439
10322	255072	980382
10323	255101	980375
10324	255129	980362
10325	255145	980307
10326	255180	980320
10327	255212	980322
10328	255228	980266
10329	255244	980208
10330	255261	980154
10331	255278	980097
10332	255307	980090
10333	255354	980152
10334	255371	980099
10335	255388	980044
10336	255408	980002
10337	255432	979972
10338	255479	980034
10339	255510	980033
10340	255526	979975
10341	255557	979974
10342	255574	979920
10343	255603	979911
10344	255620	979858
10345	255637	979802
10346	255654	979748
10347	255671	979693
10348	255687	979637
10349	255711	979608
10350	255728	979554
10351	255774	979610
10352	255803	979605
10353	255822	979555
10354	255838	979500
10355	255855	979445
10356	255881	979423
10357	255897	979367
10358	255915	979315
10359	255945	979312
10360	255961	979255
10361	255992	979253
10362	256008	979196
10363	256024	979139
10364	256054	979135
10365	256101	979194
10366	256148	979254
10367	256165	979199
10368	256182	979144
10369	256210	979133
10370	256227	979078
10371	256244	979025
10372	256290	979081
10373	256306	979026
10374	256324	978972
10375	256353	978965
10376	256369	978909
10377	256399	978902
10378	256462	979023
10379	256478	978965
10380	256508	978962
10381	256540	978965
10382	256571	978964
10383	256602	978962
10384	256634	978968
10385	256698	979092
10386	256714	979034
10387	256732	978983
10388	256760	978971
10389	256776	978915
10390	256841	979041
10391	256857	978983
10392	256873	978925
10393	256905	978929
10394	256925	978888
10395	256958	978893
10396	256974	978838
10397	256992	978784
10398	257013	978745
10399	257059	978803
10400	257076	978748
10401	257108	978750
10402	257139	978751
10403	257172	978758
10404	257188	978702
10405	257205	978645
10406	257221	978590
10407	257251	978582
10408	257296	978635
10409	257327	978635
10410	257345	978584
10411	257378	978593
10412	257440	978709
10413	257486	978767
10414	257502	978708
10415	257519	978653
10416	257565	978709
10417	257583	978657
10418	257610	978642
10419	257657	978701
10420	257673	978645
10421	257689	978588
10422	257707	978538
10423	257724	978483
10424	257741	978428
10425	257762	978391
10426	257780	978340
10427	257812	978341
10428	257846	978352
10429	257876	978348
10430	257893	978295
10431	257916	978262
10432	257932	978206
10433	257949	978150
10434	257969	978110
10435	257987	978057
10436	258005	978007
10437	258021	977950
10438	258049	977939
10439	258097	978002
10440	258114	977947
10441	258131	977892
10442	258147	977837
10443	258166	977788
10444	258183	977734
10445	258199	977677
10446	258223	977648
10447	258239	977594
10448	258269	977587
10449	258286	977535
10450	258347	977648
10451	258364	977591
10452	258395	977593
10453	258426	977589
10454	258442	977533
10455	258489	977594
10456	258537	977656
10457	258554	977603
10458	258585	977599
10459	258607	977567
10460	258630	977534
10461	258647	977481
10462	258664	977426
10463	258680	977370
10464	258698	977318
10465	258715	977265
10466	258732	977211
10467	258772	977242
10468	258803	977244
10469	258853	977312
10470	258870	977259
10471	258898	977249
10472	258941	977293
10473	258958	977238
10474	258975	977185
10475	259008	977191
10476	259025	977136
10477	259071	977191
10478	259087	977135
10479	259103	977078
10480	259150	977136
10481	259167	977081
10482	259183	977025
10483	259211	977011
10484	259227	976954
10485	259256	976946
10486	259273	976892
10487	259290	976837
10488	259336	976894
10489	259367	976892
10490	259399	976896
10491	259446	976956
10492	259473	976937
10493	259491	976887
10494	259508	976835
10495	259540	976837
10496	259556	976781
10497	259573	976725
10498	259602	976716
10499	259619	976662
10500	259635	976606
10501	259672	976629
10502	259690	976577
10503	259727	976600
10504	259744	976546
10505	259789	976597
10506	259808	976550
10507	259825	976495
10508	259852	976478
10509	259870	976429
10510	259892	976395
10511	259909	976340
10512	259935	976320
10513	259952	976269
10514	259969	976215
10515	259986	976160
10516	260009	976129
10517	260026	976077
10518	260043	976021
10519	260089	976078
10520	260106	976023
10521	260123	975968
10522	260140	975915
10523	260183	975958
10524	260201	975909
10525	260217	975852
10526	260234	975798
10527	260290	975892
10528	260309	975845
10529	260332	975812
10530	260348	975757
10531	260365	975703
10532	260384	975655
10533	260401	975602
10534	260433	975607
10535	260480	975665
10536	260498	975613
10537	260534	975632
10538	260551	975576
10539	260574	975546
10540	260591	975494
10541	260638	975550
10542	260655	975498
10543	260671	975442
10544	260688	975387
10545	260705	975335
10546	260722	975280
10547	260740	975232
10548	260757	975177
10549	260794	975198
10550	260812	975147
10551	260828	975092
10552	260845	975038
10553	260904	975142
10554	260921	975088
10555	260937	975031
10556	260966	975020
10557	261029	975138
10558	261045	975082
10559	261062	975029
10560	261080	974978
10561	261111	974976
10562	261127	974921
10563	261144	974865
10564	261160	974811
10565	261186	974791
10566	261204	974738
10567	261220	974682
10568	261236	974627
10569	261253	974572
10570	261270	974518
10571	261305	974532
10572	261322	974478
10573	261357	974493
10574	261375	974442
10575	261391	974386
10576	261413	974349
10577	261430	974298
10578	261448	974247
10579	261465	974192
10580	261481	974137
10581	261506	974111
10582	261524	974061
10583	261543	974017
10584	261608	974142
10585	261654	974196
10586	261670	974141
10587	261687	974087
10588	261703	974030
10589	261721	973979
10590	261747	973961
10591	261778	973958
10592	261795	973903
10593	261811	973847
10594	261827	973791
10595	261848	973753
10596	261866	973702
10597	261883	973647
10598	261900	973594
10599	261921	973557
10600	261938	973503
10601	262001	973620
10602	262017	973564
10603	262046	973556
10604	262078	973559
10605	262109	973557
10606	262127	973506
10607	262157	973501
10608	262204	973559
10609	262221	973508
10610	262250	973498
10611	262268	973449
10612	262315	973506
10613	262332	973452
10614	262349	973398
10615	262374	973375
10616	262392	973325
10617	262422	973322
10618	262448	973300
10619	262465	973248
10620	262487	973213
10621	262504	973158
10622	262534	973156
10623	262555	973114
10624	262571	973059
10625	262588	973004
10626	262606	972956
10627	262623	972901
10628	262640	972848
10629	262662	972813
10630	262679	972760
10631	262709	972757
10632	262726	972704
10633	262744	972652
10634	262781	972675
10635	262819	972700
10636	262851	972699
10637	262895	972748
10638	262914	972701
10639	262937	972670
10640	262968	972670
10641	262985	972615
10642	263001	972560
10643	263018	972507
10644	263036	972455
10645	263053	972405
10646	263070	972351
10647	263101	972349
10648	263117	972293
10649	263134	972238
10650	263165	972236
10651	263181	972182
10652	263200	972135
10653	263217	972081
10654	263234	972026
10655	263251	971975
10656	263268	971921
10657	263290	971888
10658	263352	972001
10659	263370	971950
10660	263387	971898
10661	263431	971945
10662	263448	971892
10663	263466	971840
10664	263510	971888
10665	263527	971835
10666	263544	971780
10667	263572	971769
10668	263620	971831
10669	263640	971788
10670	263656	971732
10671	263684	971718
10672	263731	971777
10673	263762	971776
10674	263780	971723
10675	263796	971670
10676	263827	971665
10677	263873	971721
10678	263890	971668
10679	263907	971613
10680	263923	971557
10681	263940	971504
10682	263958	971455
10683	263983	971432
10684	264058	971592
10685	264075	971537
10686	264093	971487
10687	264113	971446
10688	264129	971392
10689	264172	971434
10690	264189	971380
10691	264205	971325
10692	264252	971378
10693	264269	971329
10694	264299	971321
10695	264316	971269
10696	264363	971324
10697	264379	971271
10698	264409	971262
10699	264426	971210
10700	264455	971202
10701	264472	971148
10702	264489	971096
10703	264519	971089
10704	264565	971144
10705	264597	971145
10706	264613	971091
10707	264630	971034
10708	264646	970978
10709	264674	970965
10710	264692	970918
10711	264710	970869
10712	264727	970815
10713	264744	970762
10714	264761	970708
10715	264778	970655
10716	264814	970674
10717	264830	970617
10718	264875	970665
10719	264905	970661
10720	264935	970655
10721	264951	970598
10722	264970	970552
10723	264987	970499
10724	265003	970445
10725	265028	970421
10726	265045	970367
10727	265062	970315
10728	265099	970333
10729	265126	970319
