iter	MAE
1514	0.1545976247
1515	0.1545884549
1516	0.1545726698
1517	0.1545656603
1518	0.154550401
1519	0.1545322308
1520	0.1545265247
1521	0.1545204974
1522	0.1545150192
1523	0.1545138508
1524	0.1545112755
1525	0.1545096554
1526	0.1544906607
1527	0.1544809285
1528	0.1544751627
1529	0.1544701806
1530	0.1544680338
1531	0.1544666858
1532	0.1544656869
1533	0.1544523042
1534	0.1544463757
1535	0.1544314249
1536	0.1544212605
1537	0.1544026171
1538	0.1543991857
1539	0.1543959113
1540	0.1543944172
1541	0.1543911748
1542	0.1543898007
1543	0.1543796399
1544	0.1543783138
1545	0.1543583411
1546	0.1543577891
1547	0.154351801
1548	0.1543427819
1549	0.1543272179
1550	0.1543203461
1551	0.154306714
1552	0.1542539381
1553	0.154243444
1554	0.1542351053
1555	0.1542336454
1556	0.1542049436
1557	0.1542034395
1558	0.1541980707
1559	0.1541874731
1560	0.1541800083
1561	0.1541628692
1562	0.1541602933
1563	0.1541525189
1564	0.1541422195
1565	0.1541380201
1566	0.1541364958
1567	0.1541234491
1568	0.1540934893
1569	0.1540921117
1570	0.1540807234
1571	0.1540646341
1572	0.1540591826
1573	0.1540508342
1574	0.1540244716
1575	0.1540219816
1576	0.1540183065
1577	0.1540180336
1578	0.1540074608
1579	0.1540005993
1580	0.153999116
1581	0.1539963683
1582	0.1539942482
1583	0.1539718028
1584	0.153967637
1585	0.1539636955
1586	0.153949347
1587	0.1539359754
1588	0.1539291327
1589	0.1539226168
1590	0.1539134378
1591	0.1539109844
1592	0.1539049361
1593	0.1539014823
1594	0.1538922446
1595	0.1538670325
1596	0.1538504102
1597	0.1538422912
1598	0.1538398828
1599	0.1538390678
1600	0.1538384057
1601	0.1538238059
1602	0.1538086004
1603	0.1538004481
1604	0.1537943576
1605	0.1537884426
1606	0.1537836523
1607	0.1537722948
1608	0.1537699038
1609	0.1537527256
1610	0.1537360768
1611	0.1537277184
1612	0.1537178875
1613	0.1536728085
1614	0.1536667347
1615	0.1536563236
1616	0.1536437852
1617	0.1536392031
1618	0.1536224261
1619	0.1535848606
1620	0.1535690398
1621	0.1535618838
1622	0.1535565154
1623	0.1535452726
1624	0.1535375234
1625	0.1535276193
1626	0.1535215375
1627	0.1534514577
1628	0.1534371528
1629	0.1534330491
1630	0.1534291895
1631	0.1534244849
1632	0.1534223252
1633	0.1534204039
1634	0.1534109586
1635	0.1534082303
1636	0.153404544
1637	0.1533871138
1638	0.1533796149
1639	0.1533737502
1640	0.1533610083
1641	0.1533571749
1642	0.1533425094
1643	0.1533359307
1644	0.1533301699
1645	0.1533238633
1646	0.1533182675
1647	0.1533177342
1648	0.1533166936
1649	0.1533107364
1650	0.1532941656
1651	0.1532932459
1652	0.1532849876
1653	0.1532778129
1654	0.1532754679
1655	0.1532527579
1656	0.1532421624
1657	0.1532361667
1658	0.1532292691
1659	0.1532268965
1660	0.1532197659
1661	0.1532089666
1662	0.1531954143
1663	0.1531909394
1664	0.1531891442
1665	0.1531804411
1666	0.1531744997
1667	0.1531708335
1668	0.1531577
1669	0.1531466228
1670	0.1531426316
1671	0.1531244474
1672	0.1531085692
1673	0.1530919748
1674	0.1530890503
1675	0.1530788984
1676	0.1530759795
1677	0.1530728565
1678	0.15307145
1679	0.1530690931
1680	0.1530663679
1681	0.1530640264
1682	0.153052357
1683	0.1530484017
1684	0.1530421134
1685	0.1530394481
1686	0.1530316387
1687	0.1530222557
1688	0.1530091564
1689	0.1530039165
1690	0.1529927691
1691	0.1529891989
1692	0.1529834047
1693	0.1529759786
1694	0.1529716701
1695	0.1529424999
1696	0.15292682
1697	0.1529219733
1698	0.1528939175
1699	0.1528901727
1700	0.152876629
1701	0.1528758092
1702	0.1528756283
1703	0.1528714103
1704	0.1528670739
1705	0.1528518614
1706	0.1528478574
1707	0.1528407208
1708	0.1528395247
1709	0.1528300778
1710	0.1528211292
1711	0.1528186538
1712	0.1528167703
1713	0.1528102029
1714	0.1527995115
1715	0.1527873103
1716	0.1527811251
1717	0.1527795399
1718	0.1527720347
1719	0.1527636554
1720	0.1527472149
1721	0.1527414723
1722	0.1527293884
1723	0.1527265113
1724	0.1527194618
1725	0.1527165136
1726	0.1527150771
1727	0.1527104903
1728	0.1527075721
1729	0.1526984631
1730	0.1525808508
1731	0.1525763939
1732	0.1525757551
1733	0.1525735903
1734	0.1525687749
1735	0.1525642667
1736	0.1525434421
1737	0.1525398103
1738	0.1525246993
1739	0.1525229976
1740	0.1525185308
1741	0.1525151757
1742	0.1525079984
1743	0.1525009137
1744	0.1524980289
1745	0.1524954803
1746	0.152480022
1747	0.1524712528
1748	0.1524633829
1749	0.1524620399
1750	0.1524431677
1751	0.1524379173
1752	0.1524239942
1753	0.1524200822
1754	0.1524188092
1755	0.152414383
1756	0.1524079655
1757	0.1523942303
1758	0.15239266
1759	0.1523886988
1760	0.1523850417
1761	0.1523680565
1762	0.1523589719
1763	0.1523578963
1764	0.1523031476
1765	0.1522933117
1766	0.1522821604
1767	0.1522737136
1768	0.1522695579
1769	0.1522578003
1770	0.1522446013
1771	0.1522419307
1772	0.152229965
1773	0.1522210661
1774	0.1521758215
1775	0.152156663
1776	0.1521412862
1777	0.1521403672
1778	0.1521051797
1779	0.1520954256
1780	0.1520825301
1781	0.152076647
1782	0.1520726019
1783	0.1520673484
1784	0.1520582972
1785	0.1520563383
1786	0.1520457894
1787	0.1520391808
1788	0.1520356036
1789	0.152028385
1790	0.152014219
1791	0.1520049968
1792	0.1519957979
1793	0.1519921166
1794	0.151969193
1795	0.1519625962
1796	0.1519429631
1797	0.1519383824
1798	0.1519331767
1799	0.1519269855
1800	0.1519003682
1801	0.151895115
1802	0.1518898244
1803	0.1518729172
1804	0.1518713274
1805	0.151868592
1806	0.1518667302
1807	0.1518642271
1808	0.1518504318
1809	0.1518443968
1810	0.1518394946
1811	0.151827143
1812	0.1518155627
1813	0.1518083174
1814	0.1517958473
1815	0.1517903014
1816	0.1517799562
1817	0.1517719532
1818	0.1517567006
1819	0.1517560097
1820	0.1517096748
1821	0.151707893
1822	0.1516874294
1823	0.1516795602
1824	0.151673527
1825	0.1516623121
1826	0.151653034
1827	0.1516455226
1828	0.1516397447
1829	0.1516276759
1830	0.1515909934
1831	0.1515898476
1832	0.1515756378
1833	0.1515652944
1834	0.1515598593
1835	0.1515573297
1836	0.1515543455
1837	0.1515470036
1838	0.1515405154
1839	0.151520356
1840	0.1515179907
1841	0.1515065658
1842	0.1514954095
1843	0.1514880212
1844	0.1514864714
1845	0.1514848571
1846	0.1514456404
1847	0.1514359448
1848	0.1514347342
1849	0.1514291182
1850	0.1514128621
1851	0.151374579
1852	0.1513737137
1853	0.1513594565
1854	0.1513516243
1855	0.151349498
1856	0.1513475925
1857	0.151346047
1858	0.1513366992
1859	0.1513362475
1860	0.1513090215
1861	0.1513088836
1862	0.15127322
1863	0.1512657605
1864	0.1512578025
1865	0.1512537858
1866	0.1512453692
1867	0.1512381615
1868	0.1512269836
1869	0.1512210418
1870	0.1512061083
1871	0.1512008283
1872	0.1511908531
1873	0.1511785273
1874	0.1511775598
1875	0.1511712423
1876	0.1511567745
1877	0.151140514
1878	0.1511379293
1879	0.1511359779
1880	0.1511323017
1881	0.1511290845
1882	0.151127845
1883	0.1511184445
1884	0.1511082403
1885	0.1511049556
1886	0.1511036938
1887	0.1510767821
1888	0.1510030752
1889	0.150999777
1890	0.1509852573
1891	0.1509837343
1892	0.1509666304
1893	0.1509630118
1894	0.1509615382
1895	0.1509589849
1896	0.1509561226
1897	0.1509464192
1898	0.1509338739
1899	0.1509319975
1900	0.1509307644
1901	0.1509292547
1902	0.150928145
1903	0.1509174015
1904	0.1509161842
1905	0.1509161323
1906	0.1509116628
1907	0.1509076624
1908	0.1509027425
1909	0.1508822837
1910	0.1508704278
1911	0.1508637216
1912	0.1508507032
1913	0.1508411203
1914	0.1508340525
1915	0.1508310686
1916	0.1508243758
1917	0.1508188875
1918	0.1507974319
1919	0.150784455
1920	0.1507799944
1921	0.1507720263
1922	0.1507639074
1923	0.1507621122
1924	0.1507615041
1925	0.1507577434
1926	0.1507443406
1927	0.1507406916
1928	0.150740388
1929	0.1507316787
1930	0.1507296854
1931	0.150725907
1932	0.1507185803
1933	0.1507121509
1934	0.1507102119
1935	0.1507021026
1936	0.1506965324
1937	0.150686067
1938	0.1506773905
1939	0.1506753425
1940	0.1506621642
1941	0.1506599246
1942	0.1506546867
1943	0.1506310789
1944	0.1506305359
1945	0.15059644
1946	0.150594468
1947	0.1505922936
1948	0.1505868592
1949	0.150580623
1950	0.1505642759
1951	0.1505579691
1952	0.1505568858
1953	0.1505484122
1954	0.1505465633
1955	0.1505456577
1956	0.1505414524
1957	0.1505354808
1958	0.1505337971
1959	0.1505305004
1960	0.1505263301
1961	0.1505188871
1962	0.1505160929
1963	0.150513187
1964	0.1505100231
1965	0.1505043233
1966	0.1504924561
1967	0.1504780854
1968	0.150473702
1969	0.1504728902
1970	0.1504711662
1971	0.1504688577
1972	0.1504599474
1973	0.1504494409
1974	0.1504392017
1975	0.1504340383
1976	0.1504250044
1977	0.1504198381
1978	0.1504151476
1979	0.1504079428
1980	0.1504070775
1981	0.1503999624
1982	0.1503979081
1983	0.1503898455
1984	0.1503851216
1985	0.1503821559
1986	0.150366359
1987	0.150364007
1988	0.1503590384
1989	0.1503496193
1990	0.1503469574
1991	0.1503370292
1992	0.1503327049
1993	0.1503053375
1994	0.150302775
1995	0.1502975188
1996	0.1502827923
1997	0.1502716626
1998	0.150267816
1999	0.1502651576
2000	0.1502616862
2001	0.1502544549
2002	0.1502302957
2003	0.1502289199
2004	0.1502223421
2005	0.1502135284
2006	0.1502089975
2007	0.1502053073
2008	0.1501971994
2009	0.1501959235
2010	0.1501892098
2011	0.1501706068
2012	0.1501656648
2013	0.1501594474
2014	0.150153335
2015	0.1501450374
2016	0.1501397582
2017	0.1501282816
2018	0.1501221173
2019	0.1501212274
2020	0.1501113849
2021	0.1501018505
2022	0.1501009183
2023	0.1500960489
2024	0.1500954318
2025	0.1500903596
2026	0.1500873742
2027	0.1500856725
2028	0.1500794321
2029	0.1500626418
2030	0.1500618928
2031	0.150053889
2032	0.1500468019
2033	0.1500311736
2034	0.1500300412
2035	0.1500296416
2036	0.1500160544
2037	0.1500145335
2038	0.1500116265
2039	0.1500046806
2040	0.1499926723
2041	0.1499880721
2042	0.1499655274
2043	0.1499578524
2044	0.1499544428
2045	0.1499490678
2046	0.1499385059
2047	0.1499336664
2048	0.1499218115
2049	0.1499086074
2050	0.1499070752
2051	0.1499048496
2052	0.1498991738
2053	0.1498788517
2054	0.1498691196
2055	0.1498634683
2056	0.1498585894
2057	0.1498439404
2058	0.1498415879
2059	0.1498279597
2060	0.1498186417
2061	0.1498171626
2062	0.1498087312
2063	0.1497909836
2064	0.1497892291
2065	0.1497839661
2066	0.1497805334
2067	0.1497787269
2068	0.1497385622
2069	0.1497357181
2070	0.1497040702
2071	0.1496981678
2072	0.149692333
2073	0.1496894701
2074	0.1496630536
2075	0.1496551234
2076	0.1496484801
2077	0.1496455396
2078	0.1496427102
2079	0.1496044139
2080	0.1495937563
2081	0.1495799702
2082	0.1495581362
2083	0.1495465443
2084	0.149543794
2085	0.1495311839
2086	0.1495281644
2087	0.1495271578
2088	0.149518863
2089	0.1495084565
2090	0.1495066908
2091	0.1495027321
2092	0.149499013
2093	0.1494829325
2094	0.1494767716
2095	0.1494731088
2096	0.1494701228
2097	0.1494691807
2098	0.1494652835
2099	0.1494561624
2100	0.1494538641
2101	0.1494306352
2102	0.1494285535
2103	0.1494163951
2104	0.1494140153
2105	0.1494060055
2106	0.1494001329
2107	0.1493924294
2108	0.1493855595
2109	0.1493759138
2110	0.1493512675
2111	0.1493463581
2112	0.1493389084
2113	0.1493353752
2114	0.1493309729
2115	0.1493239657
2116	0.1493159064
2117	0.1493136474
2118	0.1493125283
2119	0.1493042756
2120	0.1492999669
2121	0.1492967334
2122	0.1492933594
2123	0.1492763396
2124	0.1492690821
2125	0.149264465
2126	0.1492630534
2127	0.1492544575
2128	0.1492523458
2129	0.1492474162
2130	0.1492409605
2131	0.1492274774
2132	0.1492201051
2133	0.1492073811
2134	0.1492037841
2135	0.1491962512
2136	0.1491823163
2137	0.1491800821
2138	0.1491712872
2139	0.1491559029
2140	0.1491508126
2141	0.1491473864
2142	0.1491473294
2143	0.1491368992
2144	0.1491348402
2145	0.1491329264
2146	0.1491210433
2147	0.1491173234
2148	0.1491138666
2149	0.149111316
2150	0.1490914387
2151	0.1490882457
2152	0.1490828972
2153	0.149081021
2154	0.1490662189
2155	0.1490650951
2156	0.1490615246
2157	0.149048483
2158	0.1490453118
2159	0.1490390381
2160	0.1490361041
2161	0.1490322481
2162	0.1490303445
2163	0.1490115502
2164	0.1490059723
2165	0.1489980733
2166	0.1489969397
2167	0.1489884371
2168	0.1489871712
2169	0.1489804792
2170	0.1489688126
2171	0.1489507884
2172	0.1489459678
2173	0.1489377343
2174	0.1489342897
2175	0.1489295624
2176	0.148923444
2177	0.148919591
2178	0.1489189858
2179	0.1489160491
2180	0.1489087446
2181	0.1488977209
2182	0.1488880495
2183	0.14888632
2184	0.1488822434
2185	0.1488752039
2186	0.1488725247
2187	0.1488656303
2188	0.148856526
2189	0.1488468649
2190	0.1488458939
2191	0.1488416981
2192	0.1488309629
2193	0.1488283657
2194	0.1488249503
2195	0.1488053533
2196	0.1488029755
2197	0.1487977163
2198	0.1487907103
2199	0.1487882814
2200	0.1487851547
2201	0.1487739201
2202	0.1487672371
2203	0.1487598204
2204	0.1487551001
2205	0.1487516511
2206	0.1487436311
2207	0.1487398014
2208	0.1487306597
2209	0.148729198
2210	0.1487225436
2211	0.1487138518
2212	0.1487055267
2213	0.1487052898
2214	0.1486999569
2215	0.1486907803
2216	0.1486871982
2217	0.1486791653
2218	0.1486754471
2219	0.1486648413
2220	0.1486625927
2221	0.1486615686
2222	0.1486548938
2223	0.1486538356
2224	0.1486480904
2225	0.1486466925
2226	0.1486441266
2227	0.1486242334
2228	0.148617741
2229	0.1486162749
2230	0.148613285
2231	0.1486121331
2232	0.1486060116
2233	0.1486016473
2234	0.1485950003
2235	0.1485929024
2236	0.1485868722
2237	0.1485805039
2238	0.1485752413
2239	0.1485631713
2240	0.1485599672
2241	0.1485568477
2242	0.1485549862
2243	0.1485521395
2244	0.1485365512
2245	0.1485317183
2246	0.1485260604
2247	0.1485225255
2248	0.148508655
2249	0.1485052031
2250	0.1484993495
2251	0.1484843881
2252	0.1484829338
2253	0.1484814004
2254	0.1484763659
2255	0.1484752488
2256	0.148472731
2257	0.148462754
2258	0.148461092
2259	0.1484568916
2260	0.1484490133
2261	0.1484452346
2262	0.1484413782
2263	0.1484369861
2264	0.1484322634
2265	0.1484294019
2266	0.1484281913
2267	0.1484232092
2268	0.1484071295
2269	0.148396646
2270	0.1483917742
2271	0.1483849216
2272	0.1483825186
2273	0.1483814178
2274	0.1483754163
2275	0.1483690016
2276	0.1483656281
2277	0.1483608602
2278	0.1483496025
2279	0.1483439457
2280	0.1483414154
2281	0.1483409427
2282	0.1483358714
2283	0.1483072824
2284	0.1483052756
2285	0.1482942405
2286	0.1482901056
2287	0.1482861911
2288	0.1482592241
2289	0.1482528473
2290	0.1482499561
2291	0.1482459455
2292	0.1482354147
2293	0.1482330983
2294	0.148227141
2295	0.1482204873
2296	0.1482192567
2297	0.1482155882
2298	0.1482105184
2299	0.1482068907
2300	0.1481970132
2301	0.1481915465
2302	0.1481894894
2303	0.1481857543
2304	0.1481783307
2305	0.1481750051
2306	0.1481710167
2307	0.1481663953
2308	0.1481595633
2309	0.1481585249
2310	0.1481549623
2311	0.1481496599
2312	0.1481449089
2313	0.1481437581
2314	0.1481418332
2315	0.1481384377
2316	0.1481331553
2317	0.1481153116
2318	0.1481125027
2319	0.1481090927
2320	0.1480978003
2321	0.1480885293
2322	0.1480804364
2323	0.1480743025
2324	0.1480725129
2325	0.1480640144
2326	0.1480599205
2327	0.1480579561
2328	0.1480566406
2329	0.1480279711
2330	0.1480199141
2331	0.1480122973
2332	0.1480100344
2333	0.1480067479
2334	0.1480050207
2335	0.1480009237
2336	0.1480000239
2337	0.1479850769
2338	0.1479771913
2339	0.1479758834
2340	0.1479741331
2341	0.1479709105
2342	0.1479115565
2343	0.1479089858
2344	0.1479053494
2345	0.1478929975
2346	0.1478899978
2347	0.1478846613
2348	0.1478739771
2349	0.1478697686
2350	0.1478626248
2351	0.1478586975
2352	0.1478542524
2353	0.1478472689
2354	0.1478460305
2355	0.1478423372
2356	0.1478298121
2357	0.1478204662
2358	0.1478112249
2359	0.1478080153
2360	0.1478053038
2361	0.1478004563
2362	0.1477821949
2363	0.1477772366
2364	0.1477718587
2365	0.1477679561
2366	0.147764003
2367	0.1477612899
2368	0.147754897
2369	0.1477496588
2370	0.1477468701
2371	0.147743012
2372	0.1477328207
2373	0.1477314397
2374	0.1477256102
2375	0.1477248463
2376	0.1477153424
2377	0.1477078894
2378	0.1476925213
2379	0.1476860029
2380	0.1476783347
2381	0.1476705443
2382	0.1476678181
2383	0.1476672506
2384	0.1476645332
2385	0.1476621528
2386	0.1476605536
2387	0.1476497154
2388	0.1476460562
2389	0.1476419931
2390	0.1476408246
2391	0.1476317301
2392	0.1476254775
2393	0.1476056034
2394	0.1475932932
2395	0.1475792391
2396	0.1475578311
2397	0.1475286198
2398	0.1475266548
2399	0.1475228546
2400	0.1475171686
2401	0.1475165478
2402	0.1475107446
2403	0.1475061175
2404	0.147504494
2405	0.1474985324
2406	0.1474973662
2407	0.14749579
2408	0.1474760416
2409	0.1474723798
2410	0.1474660666
2411	0.1474621592
2412	0.1474606005
2413	0.1474592153
2414	0.1474537722
2415	0.1474506368
2416	0.1474502031
2417	0.1474444064
2418	0.1474387505
2419	0.1474362721
2420	0.1474337742
2421	0.1474306641
2422	0.1474268305
2423	0.1474239441
2424	0.1474198377
2425	0.147414814
2426	0.1474116087
2427	0.1474046896
2428	0.147403073
2429	0.1473675137
2430	0.1473605827
2431	0.1473559826
2432	0.1473041315
2433	0.1473031373
2434	0.1472985511
2435	0.1472941681
2436	0.1472907874
2437	0.1472897971
2438	0.1472849942
2439	0.1472831683
2440	0.147275354
2441	0.1472710184
2442	0.1472692268
2443	0.1472621488
2444	0.1472554711
2445	0.147251703
2446	0.1472514898
2447	0.1472229586
2448	0.1472211565
2449	0.1472176328
2450	0.1471979226
2451	0.1471966283
2452	0.1471943437
2453	0.1471894081
2454	0.1471738302
2455	0.1471589507
2456	0.1471582776
2457	0.1471505805
2458	0.1471367134
2459	0.1471298071
2460	0.1471278992
2461	0.1471186997
2462	0.1471102893
2463	0.1471093753
2464	0.1471079188
2465	0.1471011453
2466	0.1470974137
2467	0.1470910231
2468	0.1470893956
2469	0.147082153
2470	0.1470783045
2471	0.1470777382
2472	0.1470759461
2473	0.1470729677
2474	0.1470714899
2475	0.1470687698
2476	0.1470524421
2477	0.1470409374
2478	0.1470398597
2479	0.1470393713
2480	0.1470271658
2481	0.1470092131
2482	0.147002749
2483	0.1469995062
2484	0.1469891214
2485	0.1469863697
2486	0.1469818226
2487	0.1469798848
2488	0.1469717722
2489	0.1469660265
2490	0.1469608917
2491	0.1469589288
2492	0.1469500097
2493	0.1469472145
2494	0.1469032065
2495	0.1468909916
2496	0.1468821545
2497	0.1468794055
2498	0.1468727057
2499	0.1468653941
2500	0.1468646915
2501	0.1468584015
2502	0.1468552068
2503	0.1468501819
2504	0.1468433938
2505	0.1468429127
2506	0.1468386264
2507	0.146831588
2508	0.1468270818
2509	0.1468256079
2510	0.1468158785
2511	0.1468115776
2512	0.1468073782
2513	0.1468049685
2514	0.1468043654
2515	0.1468033552
2516	0.146781158
2517	0.1467782222
2518	0.1467750302
2519	0.1467713165
2520	0.1467671105
2521	0.146763946
2522	0.1467616209
2523	0.1467596889
2524	0.1467591749
2525	0.1467399932
2526	0.1467389651
2527	0.1467302772
2528	0.1467292227
2529	0.1467255018
2530	0.1467236135
2531	0.1467200156
2532	0.1467161716
2533	0.1467139563
2534	0.146703144
2535	0.1467000056
2536	0.1466981447
2537	0.1466955166
2538	0.1466925478
2539	0.1466871594
2540	0.1466831394
2541	0.1466806873
2542	0.1466761795
2543	0.1466741489
2544	0.1466699295
2545	0.1466690924
2546	0.1466621636
2547	0.1466594827
2548	0.1466525036
2549	0.1466450963
2550	0.1466435667
2551	0.1466011753
2552	0.1465986587
2553	0.1465870868
2554	0.1465804347
2555	0.1465730008
2556	0.1465710043
2557	0.146567622
2558	0.1465607259
2559	0.1465603298
2560	0.1465555525
2561	0.1465531731
2562	0.1465530962
2563	0.1465516796
2564	0.1465367889
2565	0.1465365269
2566	0.1465260974
2567	0.1465141057
2568	0.1465046956
2569	0.146501898
2570	0.1464973916
2571	0.1464958535
2572	0.1464950218
2573	0.1464895744
2574	0.1464813747
2575	0.1464785658
2576	0.1464766141
2577	0.14647372
2578	0.1464664706
2579	0.1464627912
2580	0.1464620643
2581	0.1464610309
2582	0.1464447034
2583	0.1464396437
2584	0.1464330616
2585	0.1464271595
2586	0.1464209276
2587	0.1464202185
2588	0.1464188462
2589	0.1464176908
2590	0.1464148141
2591	0.1464121649
2592	0.1464089701
2593	0.1464079428
2594	0.1464047108
2595	0.1464000239
2596	0.1463854758
2597	0.1463784942
2598	0.1463777663
2599	0.1463752922
2600	0.1463372058
2601	0.1463271885
2602	0.1463253771
2603	0.1463243043
2604	0.1463219436
2605	0.14631929
2606	0.1463136723
2607	0.1463062025
2608	0.1463015573
2609	0.1462979088
2610	0.1462971026
2611	0.1462953971
2612	0.1462851031
2613	0.1462838648
2614	0.1462706556
2615	0.1462673018
2616	0.1462651838
2617	0.14626093
2618	0.1462591219
2619	0.1462530041
2620	0.1462512215
2621	0.1462502942
2622	0.1462430349
2623	0.1462422135
2624	0.1462410096
2625	0.1462348212
2626	0.146232063
2627	0.1462223375
2628	0.1462213693
2629	0.1462205566
2630	0.1462180292
2631	0.1462129939
2632	0.1462120827
2633	0.1461972173
2634	0.1461948952
2635	0.1461845824
2636	0.1461778166
2637	0.1461697195
2638	0.1461665214
2639	0.1461643505
2640	0.1461620775
2641	0.1461535688
2642	0.146147758
2643	0.146138067
2644	0.1461331818
2645	0.146123071
2646	0.14612185
2647	0.1461208676
2648	0.1461158308
2649	0.1460986696
2650	0.1460908192
2651	0.1460904485
2652	0.1460878987
2653	0.1460870408
2654	0.146086279
2655	0.1460836389
2656	0.1460786304
2657	0.1460728141
2658	0.1460674784
2659	0.1460645364
2660	0.146055093
2661	0.1460470943
2662	0.1460470506
2663	0.1460412038
2664	0.1460380583
2665	0.1460308669
2666	0.146024293
2667	0.1460191584
2668	0.1460163495
2669	0.1460125473
2670	0.1460052515
2671	0.1460026529
2672	0.1459734993
2673	0.145965
2674	0.1459637204
2675	0.1459611884
2676	0.1459584788
2677	0.1459566549
2678	0.1459532024
2679	0.1459509474
2680	0.1459479918
2681	0.1459419035
2682	0.1459150151
2683	0.1459142368
2684	0.1459033619
2685	0.1459014625
2686	0.1459006157
2687	0.1458980119
2688	0.1458912921
2689	0.1458830368
2690	0.1458765686
2691	0.1458641671
2692	0.1458584601
2693	0.1458532479
2694	0.1458519572
2695	0.1458473848
2696	0.1458459791
2697	0.1458446439
2698	0.1458436058
2699	0.1458423176
2700	0.145841791
2701	0.1458368372
2702	0.1458347605
2703	0.1458277125
2704	0.1458250644
2705	0.1458245342
2706	0.145823435
2707	0.1458220266
2708	0.1458192659
2709	0.1458182223
2710	0.1458124272
2711	0.1458112863
2712	0.1458110911
2713	0.1458106303
2714	0.1458017934
2715	0.1457992445
2716	0.1457773444
2717	0.1457749537
2718	0.1457707095
2719	0.1457699505
2720	0.1457644373
2721	0.1457604285
2722	0.1457532622
2723	0.1457490504
2724	0.1457436625
2725	0.1457318838
2726	0.1457311934
2727	0.1457239213
2728	0.1457212037
2729	0.1457206237
2730	0.145717646
2731	0.1457167606
2732	0.1457118505
2733	0.1457116004
2734	0.1457099213
2735	0.1457030971
2736	0.1457005868
2737	0.1456950398
2738	0.145693243
2739	0.1456929392
2740	0.1456848115
2741	0.1456842682
2742	0.1456780602
2743	0.1456738876
2744	0.1456699787
2745	0.1456648719
2746	0.1456508234
2747	0.1456387129
2748	0.1456352195
2749	0.1456339002
2750	0.145631698
2751	0.1456282518
2752	0.1456245175
2753	0.1456236667
2754	0.1456142109
2755	0.1456117239
2756	0.1456073417
2757	0.1456013385
2758	0.1455963764
2759	0.1455922608
2760	0.1455854558
2761	0.1455786488
2762	0.1455743555
2763	0.1455711541
2764	0.1455668711
2765	0.1455657607
2766	0.1455629853
2767	0.1455614485
2768	0.1455601401
2769	0.1455320801
2770	0.1455300204
2771	0.1455240049
2772	0.1455234088
2773	0.1455212211
2774	0.1455146619
2775	0.1455130159
2776	0.1455105381
2777	0.1455081342
2778	0.1455078575
2779	0.1455062347
2780	0.1455024695
2781	0.1455003116
2782	0.14549218
2783	0.1454880955
2784	0.1454856028
2785	0.1454787553
2786	0.1454666779
2787	0.1454636395
2788	0.1454603013
2789	0.1454592011
2790	0.1454549129
2791	0.1454501801
2792	0.1454434386
2793	0.1454236506
2794	0.1454209875
2795	0.1454197137
2796	0.1454164538
2797	0.1454152212
2798	0.1454019765
2799	0.1453991259
2800	0.1453940214
2801	0.1453867957
2802	0.145381719
2803	0.1453749436
2804	0.1453740173
2805	0.145367678
2806	0.1453500093
2807	0.1453482132
2808	0.1453471848
2809	0.1453405439
2810	0.1453182561
2811	0.1453150229
2812	0.1452963882
2813	0.1452698092
2814	0.145267849
2815	0.1452670542
2816	0.1452583481
2817	0.1452498235
2818	0.1452424966
2819	0.1452417171
2820	0.145238614
2821	0.1452381906
2822	0.1452371897
2823	0.1452327043
2824	0.1452262732
2825	0.1451891048
2826	0.1451861211
2827	0.1451838913
2828	0.1451543849
2829	0.1451505433
2830	0.1451451512
2831	0.1451429927
2832	0.145142089
2833	0.1451378814
2834	0.145130997
2835	0.1451259033
2836	0.1451219267
2837	0.1451154186
2838	0.1451141877
2839	0.1451103723
2840	0.1450968064
2841	0.145092738
2842	0.1450871388
2843	0.1450852926
2844	0.1450802075
2845	0.1450758772
2846	0.1450735357
2847	0.1450716249
2848	0.1450685583
2849	0.1450486551
2850	0.1450379602
2851	0.1450305675
2852	0.1450189482
2853	0.145017884
2854	0.1450131903
2855	0.1450126303
2856	0.1450116599
2857	0.145006511
2858	0.1450008294
2859	0.1449924309
2860	0.1449909267
2861	0.1449890552
2862	0.1449840871
2863	0.1449788102
2864	0.1449734602
2865	0.1449664268
2866	0.1449650544
2867	0.1449423774
2868	0.1449406669
2869	0.1449352945
2870	0.1449318315
2871	0.1449279066
2872	0.1449258752
2873	0.1449217117
2874	0.1449185805
2875	0.1449181616
2876	0.1449102969
2877	0.1448972709
2878	0.1448952379
2879	0.1448944678
2880	0.1448892899
2881	0.1448796559
2882	0.1448711293
2883	0.1448674127
2884	0.1448640074
2885	0.1448450274
2886	0.1448442457
2887	0.1448371071
2888	0.1448338503
2889	0.1448324722
2890	0.1448316917
2891	0.1448272893
2892	0.1448215187
2893	0.1448038935
2894	0.1448011274
2895	0.1447989873
2896	0.1447914248
2897	0.1447891508
2898	0.1447847297
2899	0.1447837219
2900	0.1447803358
2901	0.1447718059
2902	0.1447701476
2903	0.1447697668
2904	0.1447672077
2905	0.1447643087
2906	0.1447610836
2907	0.1447592597
2908	0.144758864
2909	0.1447553508
2910	0.1447533296
2911	0.1447477361
2912	0.1447421961
2913	0.1447373963
2914	0.1447346061
2915	0.1447289543
2916	0.1447264726
2917	0.1447188385
2918	0.1447155906
2919	0.14471341
2920	0.1447067692
2921	0.1447013636
2922	0.144700875
2923	0.1446990449
2924	0.1446934073
